creation date,language,restricted,complete,word_count,tags
2/26/2021,en,FALSE,TRUE,8755,11+53156544+53098197+52995345+52995351+53111226+557013+53145453+53145561+421883+47480+54889332+22+16
2/26/2021,en,FALSE,TRUE,10028,11+2390037+41756+4906768+2908329+6832981+3401561+8857171+6597341+6153495+159170+1169821+308328+19423+31488532+31488547+47697946+2379+110+176+116+14
2/26/2021,en,FALSE,TRUE,11484,10+3828398+5155513+3741113+3958238+3741110+207910+202890+4209998+7002+485246+22+17
2/26/2021,en,FALSE,TRUE,5744,11+9139561+20418753+20409450+15800532+10804822+20418714+10580296+10580293+11441146+6846868+9691453+33902857+272593+1004548+66947+54889884+54889887+1632+33310+4051+65754+298326+54889890+4689+23+16
2/26/2021,en,FALSE,TRUE,9521,101375+6048501+7782136+5524551+7561277+7555994+58932+29514302+313597+229965+83643+2228+91002+434968+81916+54889917+8258+54889920+31189123+44589+22+17+13
2/26/2021,en,FALSE,TRUE,9602,13+34382182+34646318+34382188+34449604+34646321+34626842+34626839+36850843+34676150+37975597+1293+54889950+1725847+54889953+83632+22+17+18+18567+54891291+2379+54891597+37544299
2/26/2021,en,FALSE,TRUE,7581,12+414093+1001939+586439+47555740+130725+152229+32197+87272+579450+7267+18059+3175+3133+245814+14172+703694+6957332+157647+341841+319152+22+16
2/26/2021,en,FALSE,TRUE,6371,11+16803882+32533003+21587646+19145844+176+98700+54890085+581439+15016+26622+27719+103132+979324+54890088+1057466+466283+24+14
2/26/2021,en,FALSE,TRUE,25750,11+37310182+38827705+38376883+39894694+37335715+36938920+50236054+2927+38427490+38598604+39285478+39286147+39403276+2379+98700+1047916+631+10166+246605+10907+39481747+39425227+48028228+535872+201909+147288+622217+797245+41662399+21+23+18
2/26/2021,en,FALSE,TRUE,5471,11+114+7223+4388+247+239+172+1539+1535+22+21+14+292210+246605+143795+2379+176+147288+10956
2/26/2021,en,FALSE,TRUE,5817,10+758208+16950822+10259755+11090464+38487073+11090458+758210+1354930+15445590+15089010+50447308+54890325+54890328+39335965+44065951+41204206+54890331+23+14
2/26/2021,en,FALSE,TRUE,6434,10+991360+32697037+36532417+31639417+32823469+46031572+46950370+32697040+45996613+45386311+5568435+24433331+1133668+38133682+39917731+38540176+38900767+47081665+250455+36394+442064+512911+116+22+21+14
2/26/2021,en,FALSE,TRUE,6225,10+34343521+9724282+9672751+10454902+418427+625809+22+14
2/26/2021,en,FALSE,TRUE,21865,11+29576+24+14
2/26/2021,en,FALSE,TRUE,10025,10+337+465+600+20967120+4302+796+3019+148378+494522+997+2379+21+16+54765048
2/26/2021,en,FALSE,TRUE,12106,12+16900524+29647628+22598328+31104805+23769378+27606075+23208174+25949313+14
2/26/2021,en,FALSE,TRUE,9633,10+2261983+3750251+18912618+6169941+6169944+4319858+11718838+5215696+143795+116+16
2/26/2021,en,FALSE,TRUE,7060,10+448284+30005138+34210438+34210318+34037062+34210195+32340349+34037131+1079868+624509+32462+67535+319152+5081980+49223+98363+23399948+104425+47716+1524058+98700+581682+22+16
2/26/2021,en,FALSE,TRUE,5299,11+12312739+12310528+26943014+7717984+44434195+1726861+3313472+967770+319126+274525+274526+319455+319454+7545284+44540644+2379+220775+5966360+21+16+98700+176+93639+882015
2/26/2021,en,FALSE,TRUE,5776,12+1014+859328+27013481+802983+3966+5563407+6994610+25311+110+192+54309588+54309591+54309594+437175+54309597+54309600+979330+22+2246+16
2/26/2021,en,FALSE,TRUE,12527,9+758208+6852475+6493802+7618583+44551861+5087224+1786102+5346001+5659323+4853638+5747445+4853641+43237375+43142413+3551111+17083686+54891150+54891153+50796+424529+13230859+23+17
2/26/2021,en,FALSE,TRUE,5524,12+50919936+51954237+51554838+51557073+51540333+22+17
2/26/2021,en,FALSE,TRUE,21265,12+37451953+39226258+37950859+37950550+37950877+479641+2927+37950529+37950670+37950370+37950643+37950487+37950781+176+418427+53453+126712+480638+103132+94431+551809+54891768+18955515+54891771+54891774+424529+18524349+13077646+22+17
2/26/2021,en,FALSE,TRUE,38409,13+449545+450395+851834+742148+24386750+207001+207005+207002+207003+207004+240739+527765+570767+1160030+570768+1167487+1167476+11173+132435+644206+7389446+7389449+7082267+31735918+480947+313286+34438174+13564577+50275411+272593+1167617+19138398+278003+3114581+35251826+17079+242+271952+332100+222446+106+626787+26041775+23+14+30866726+144023
2/26/2021,en,FALSE,TRUE,6503,9+65+51132+38489+6855+23210310+38743+35855+38054+38490+6854+511038+3853+3141+13793+968+73112+11175+2581+933719+90110+1125+46376026+55907+23+16
2/26/2021,en,FALSE,TRUE,26266,13+37480306+38455222+52164369+36674380+36841687+36674383+37110304+39560305+39757240+39757243+42778165+997+54892035+54892038+54892041+19591533+634+4359+886114+54892044+54892047+54892050+54892053+54892059+23+16+43381597+13419808
2/26/2021,en,FALSE,TRUE,7615,12+65+51132+38489+6855+50882+224670+49614076+11175+1160+933719+501084+4256+42622531+292233+13793+54892152+54892155+54892158+54892161+23+16
2/26/2021,en,FALSE,TRUE,23997,10+751502+253645+286289+286293+300615+17883429+22242627+253653+801117+2927+6276+201909+143795+16
2/26/2021,en,FALSE,TRUE,8167,10+5908685+6891226+6546635+13212109+19168974+5969684+5969687+5969840+6386522+18423771+9297802+1022+887135+53765+471+9794+2217+176+54892512+54892515+54892518+54892521+54892524+21+16+12517732
2/26/2021,en,FALSE,TRUE,8557,10+4551485+7335035+5691714+5028718+23+14
2/26/2021,en,FALSE,TRUE,6664,10+747342+101375+2708361+144916+144918+41713639+47445013+640+2138541+639+1331694+309239+17453193+10686285+9511960+8952715+53866572+53866575+53866578+4682+9649633+3140537+44577289+27719+49735162+2080520+53866581+54892602+14040719+28582892+21+23+16+13464655
2/26/2021,en,FALSE,TRUE,8278,12+13334437+6690088+8155474+805530+1936013+54604+53383+54893175+502289+54893178+256867+22+16
2/26/2021,en,FALSE,TRUE,6122,11+136512+3548+18139+494522+479641+1803+2174+3835+215+21269286+31434+933719+2447+62+60+22+16
2/26/2021,en,FALSE,TRUE,6521,13+24317444+34232977+26817401+32594539+15741+8930+51175638+51583305+894243+31860+94081+434968+47709+23+16
2/26/2021,en,FALSE,TRUE,6569,10+1387845+10168544+4766949+26596+116133+16+41024452+740470+507502+1643395
2/26/2021,en,FALSE,TRUE,6500,10+10767+12120695+3579422+8036791+233542+54893460+4739721+319534+11581531+7235909+328015+54646422+54641295+208138+143795+742970+30558+24359264+54893463+23+16
2/26/2021,en,FALSE,TRUE,6963,10+122579+4334309+1465576+294310+753901+34579121+39205237+116+14+2236567+587232
2/26/2021,en,FALSE,TRUE,35287,12+54287196+47132830+51544446+50851347+47132833+47236672+50780313+50780310+47182159+47144998+47228605+47223784+54893616+49680142+42494+4689+2165+1009112+25917+1009115+22+23+20+54893661
2/26/2021,en,FALSE,TRUE,8820,13+29486762+52977462+29722661+52966086+29722586+32663683+35322506+149525+43090+106+634+3152+80391+90129+13671+12851+488328+54893679+54893682+54893685+23+16
2/26/2021,en,FALSE,TRUE,9538,12+27578395+7537133+16011741+163363+69407+69410+69406+348601+47011585+73775+2026+19690+22+16
2/26/2021,en,FALSE,TRUE,8866,13+35945090+34550921+54893898+54893901+54893904+34643609+34550924+54893907+34643612+54893910+34550927+101+914+35197+2784804+41628+16086+108018+224655+501930+295597+217541+7002+3892+538428+23+16
2/26/2021,en,FALSE,TRUE,6848,12+11923942+41371579+41370499+41370535+23+14
2/26/2021,en,FALSE,TRUE,11484,11+1002903+2467008+5560386+5556819+19266044+19266100+54894075+21081687+1396993+997964+4430519+18954756+997962+997967+997965+54894078+54894081+54894084+54894087+4847+141292+97296+4840+2404770+12985747+12749098+26248271+12915097+12799669+13568042+21087486+12915127+23+2246+14
2/26/2021,en,FALSE,TRUE,7064,10+10767+1644361+21116214+12176+12165+737973+12164+1220563+10768+8036791+32298+32281+32290+248734+110+418427+176+5808524+47182105+4907314+5661129+1772+53825274+256160+60+22+16
2/26/2021,en,FALSE,TRUE,8127,10+46023568+19361860+50294569+4936519+47226718+28596122+48113455+51097548+54894198+47776144+9149542+53096715+54894201+176+2379+54894204+714190+6921994+51375639+21+16+3561
2/26/2021,en,FALSE,TRUE,6361,10+10778845+19352880+19346596+10793227+844577+19671762+494522+209230+5507316+79236+72213+137787+2472+1011+441601+49249972+49288207+1613389+176+2379+98700+979332+6873+675433+23+14
2/26/2021,en,FALSE,TRUE,19544,11+711035+925059+4642827+711322+707017+18917676+1252+69631+656198+48512998+54894270+54894273+54894276+1293+64393+246605+151237+111998+295407+475444+979346+141277+148087+54894279+54894282+1030059+1009107+8259+523456+54894285+54894288+12119+433610+576118+54894291+54894294+54894297+18+54894744+68929+54895443+54895590+21
2/26/2021,en,FALSE,TRUE,24319,13+6225240+6225375+6529130+5411992+60494+48888+8005+7139840+180+84040+54894324+1566+6719+103132+54894327+54894330+434491+23+16+54894741
2/26/2021,en,FALSE,TRUE,6652,11+4674654+885955+709085+756272+60+278003+33620+66205+933719+25311+116+16
2/26/2021,en,FALSE,TRUE,11631,13+8114503+8246217+34073209+8164090+8508342+30586754+12590107+53541768+123409+104221+11071225+20794+995332+4359+118+26516+88236+1160+54894414+478186+803968+198+54894417+62+74638+68823+54894420+54894423+31464502+54894426+6932941+54894429+455520+54894432+116+22+16+2246+53676582
2/26/2021,en,FALSE,TRUE,6344,10+65+166591+51109+6855+38490+511197+568292+6292652+89185+22593651+68109+10506556+16456845+12342+215461+23835962+23835869+22+18
2/26/2021,en,FALSE,TRUE,7114,11+1147390+41171881+40867342+41024086+40866640+10757272+40435462+40572604+39680920+40436827+53645505+4759+25311+54894156+54894159+54894162+50102054+2379+1204692+54894165+54894168+23+16+54950073
2/26/2021,en,FALSE,TRUE,47931,12+5450+116+22+23+2246+17+18
2/26/2021,en,FALSE,TRUE,6244,10+47048152+47048095+41198035+38935255+38935258+460125+87694+12121273+149142+2379+366440+79965+54894957+54894960+54894963+23+14
2/26/2021,en,FALSE,TRUE,9426,12+5882645+10173+7785+7784+5882660+9832+100439+107280+176+717090+2379+1092162+2298+54895404+38827+54895407+54895410+459451+23120889+54895413+54895416+23+16
2/26/2021,en,FALSE,TRUE,5964,13+1101564+4752270+4071977+54895539+1162868+1101147+1160737+23405202+466280+995958+1009110+979326+21356+29735+197161+180+1896+124262+478186+427463+271952+10315+176+295407+775707+34517450+36580684+313286+131853+255380+23+14+19
2/26/2021,en,FALSE,TRUE,7448,13+3828398+4918711+3741110+3958226+111434+137813+24527+212595+48762749+55238+48762752+90129+1160+434968+140939+12994450+10691691+48762755+399190+273012+432686+54895647+644206+1582+23+16
2/26/2021,en,FALSE,TRUE,8010,13+258526+264659+258492+272025+117003+466280+311070+17079+2717+222446+54895662+853+686024+634+138916+1410337+23+14
2/26/2021,en,FALSE,TRUE,6892,13+33055879+15752346+54895764+29143112+579599+634+478186+106+63916+35106+38425+233752+75608+43923+23+14+24440
2/26/2021,en,FALSE,TRUE,5192,13+36909253+51010770+85649+4024+70002+315332+3870+15246171+635554+233713+315340+116182+31664+4359+109097+94081+54895893+54895896+54895899+54895902+54895905+54895908+27235133+23+16
2/26/2021,en,FALSE,TRUE,6453,13+136512+99+1589+1803+284087+644206+579599+332100+967623+38155510+36579040+18424+81852+21102+23+14+19261260+54895968
2/26/2021,en,FALSE,TRUE,23726,9+5148298+12064265+5162107+74851+5359033+27963543+39485005+116+14
2/26/2021,en,FALSE,TRUE,5115,13+17501436+20290911+21505209+18913260+131336+75793+68440+313286+2635350+634+478186+26516+70002+297504+54896166+54896169+434968+10315+4256+59480+224375+23+14+16
2/26/2021,en,FALSE,TRUE,5375,13+31725370+54896199+37301755+31811359+37164421+37162387+2026+490918+914+88236+171+255380+145709+37420+26516+200234+4359+8972011+94081+31623+74638+640379+75608+1195662+22913+112298+27124+22+16
2/26/2021,en,FALSE,TRUE,5097,12+269708+289943+269701+11758+110156+23923+23825+28426+3379220+54896274+10042+241763+10041+10052+99264+10048+23901+10093+34363+69722+98718+10090+10099+162340+314382+314839+314065+646298+314753+314386+228493+421129+22384587+242936+297494+2997206+283866+1218+556939+564361+89011+19690+3561+68631+59748+521653+31815+422216+19987+17526+1623880+279408+94466+602366+10468984+16873+147387+4913+33074+100646+14089+1769+1012+7966+555+1000+61+60+22+17+18
2/26/2021,en,FALSE,TRUE,5184,11+711325+20129064+39470761+12584827+18526284+33025084+34758350+3071867+54896301+2379+581439+246605+26622+255428+54896304+54896307+33054610+39199135+46241383+418427+4847+54896310+116+22+16
2/26/2021,en,FALSE,TRUE,8816,12+136512+7168+1386+3652+109826+26226+13171+1125+17068746+59309+261834+68440+494456+23+20
2/26/2021,en,FALSE,TRUE,5505,11+3828398+7256141+3741107+10171643+3741113+3741110+9866728+292210+54896409+17680095+2379+460125+54896412+54896415+21+18
2/26/2021,en,FALSE,TRUE,5098,11+169+969668+1368642+32833447+26694209+130638+134908+15864330+11761144+751502+52298859+2421+52195491+52298706+104448+682147+54017058+168+167+121253+166+49187824+80306+80305+30035759+80308+187383+28272035+11785657+22242627+17993736+17621139+3236+279333+1064741+7479+288664+154157+4847+53649756+35007+68390+39982+23353+20129+32397616+290515+7773214+568475+51682881+4861774+116+22+23+16+223883
2/26/2021,en,FALSE,TRUE,11138,13+1635478+1717720+1634575+1661785+928003+941520+54896811+54896814+52611+22+17
2/26/2021,en,FALSE,TRUE,5576,11+670810+670811+670812+590230+285060+138367+171+54897039+54897042+23+16
2/26/2021,en,FALSE,TRUE,268728,11+13999+54897069+54897072+3936857+22+14+17
2/26/2021,en,FALSE,TRUE,6176,12+519363+7650680+551469+5100+946+22+16
2/26/2021,en,FALSE,TRUE,6529,11+254648+218280+42932242+38045191+41607457+1100006+4106+1030059+14089+2379+91111+48583165+49944602+52894371+430390+50379460+48255799+481325+50169499+21+17+424529
2/26/2021,en,FALSE,TRUE,7610,12+22685613+51388656+21958320+36513457+30079811+22820973+29798207+108+103132+16987+143795+2314+491253+81868+842172+200093+116+16
2/26/2021,en,FALSE,TRUE,5145,10+1633246+22826142+33137323+67928+1301643+18912+2539350+120331+31772488+14+800+1097+444210+54+30767+2607351+426697+9392716+267340
2/26/2021,en,FALSE,TRUE,5797,11+254648+218280+46023568+49786619+48715039+38746603+38045191+47152747+54897483+46886527+39993607+50433220+52495656+424529+15398436+56733+111998+823226+348562+54767+581090+53765+21+17
2/26/2021,en,FALSE,TRUE,20064,11+299357+29890172+1915937+193371+783235+143795+49223+7002+418427+391821+83632+6719+38583943+38565442+38720590+54549363+25153119+37942414+35090+511378+2379+643580+23+16+54897537
2/26/2021,en,FALSE,TRUE,16014,9+3828398+6817513+26792105+3741110+3958226+3741113+54604+256160+25997603+9636286+933719+2314+466283+54897615+54897618+22+14+16433199+18661038+10216243+19726263+23000193+11209837+18971826+26754740+54935379
2/26/2021,en,FALSE,TRUE,7691,11+12642079+15753432+14068217+14738027+4290+23+16
2/26/2021,en,FALSE,TRUE,5930,13+19427+759513+12943702+36912643+186257+758798+53210850+176+460125+93639+98700+319152+118139+634+27226+54897678+23+16
2/26/2021,en,FALSE,TRUE,27335,11+1002903+2467008+6997418+1199945+19266044+5560386+21045660+3180617+18954756+997965+997967+997962+4430519+997964+19793448+17756490+1396993+22191516+14063624+92922+131853+12668+2472+3529+299492+14819048+12799672+14965758+45792+559351+2732+1030059+54897771+42486+54897774+25331+979334+1267+54547761+54897777+70355+54897780+552928+23+14+12977335+39868015+31356151+801665
2/26/2021,en,FALSE,TRUE,7473,11+1633246+11902568+19113645+19097853+18327264+16720728+17325588+18779760+18088653+17844678+54604+53383+746796+469060+3522077+13434961+14213459+12638368+12543817+12543814+12638353+14510549+18057312+18093492+19591224+176+110+1769+1160+110005+256160+1258938+22+21+23+2246+24+16
2/26/2021,en,FALSE,TRUE,5391,13+6048501+7782136+20526987+36091181+5524551+7561277+5052709+5524491+16157097+10580608+7629671+8048764+31588483+20660976+25472+40464634+22+16+25594965+15182+83643+10609+4359+1160+242+430276+54898422+787+239902+75608+54898425+1069599+54898428
2/26/2021,en,FALSE,TRUE,14320,10+448284+30005138+36999517+37545571+34037062+36741619+36772150+32346514+32340349+34210195+34210225+110+146167+53765+14
2/26/2021,en,FALSE,TRUE,9529,10+44512552+46955161+45084838+53765+229111+54898572+1073074+54898575+687908+21+16
2/26/2021,en,FALSE,TRUE,5669,12+37451953+37627546+38864161+38006764+38864155+37950529+37950550+37950370+37950904+110+418427+33310+65760+29764+406184+4256+501084+22+16
2/26/2021,en,FALSE,TRUE,31183,10+1328495+37200301+4265954+32624608+22+16
2/26/2021,en,FALSE,TRUE,6000,13+33778456+43659592+35486375+32882920+33924283+54898974+54898977+54898980+264+54898983+22+14
2/26/2021,en,FALSE,TRUE,9940,13+2692+18139+54899004+466280+65231+889865+542638+434317+4861774+68390+7531436+54899007+18101+7873747+483061+341747+24527+204861+10131+44011+360675+29690+218632+143279+293798+73589+470295+1252+222389+10836+224375+1270941+100848+244769+30286+66948+245129+31116307+22+19+20
2/26/2021,en,FALSE,TRUE,5138,11+4274141+5620074+17284608+566198+17284611+8860213+8860225+285005+233707+13684964+54393216+54899025+242171+8657+1772+41996+14089+148087+22+23+17
2/26/2021,en,FALSE,TRUE,29172,10+830505+263390+858346+236865+236866+641581+11637508+1001734+1001733+751456+297264+840746+643008+23+17
2/26/2021,en,FALSE,TRUE,5734,13+251062+579568+34681751+2003405+844609+61629+68638+148760+102519+1508+853+112229+31816+65642+13506+70821+32528+116+16
2/26/2021,en,FALSE,TRUE,5990,11+166591+4182362+267347+4204859+432663+449857+511198+166593+511038+38489+38490+6855+2432658+568292+3271802+312293+54899247+54899250+25311+60+192+847877+8034967+22+16
2/26/2021,en,FALSE,TRUE,5698,11+13681091+13414309+14880608+15586359+14871836+16357710+17317917+15332631+15094446+14140322+13414312+11798356+11798359+13570184+11798353+15406080+10318+7002+979326+246605+54899325+240443+47263063+582519+205362+1591351+75742+273281+85880+22+21+23+16
2/26/2021,en,FALSE,TRUE,32852,10+1328495+37200301+4265954+32624608+22+16
2/26/2021,en,FALSE,TRUE,5340,11+236208+997647+922572+2842+2846+2271+2332+10907+2379+107041+749390+284000+319537+716793+46987858+239567+52758693+9894604+34619933+21+16
2/26/2021,en,FALSE,TRUE,9684,13+33035890+11987966+26775065+19506784+32213335+19864455+22538010+24832275+28703069+520313+6719+54899445+54899448+51610158+54899451+2228+49128493+13412+23+14+54900408+54900411+904307+54900417+54900423+63943+2524548+38370055+54901416+24721017
2/26/2021,en,FALSE,TRUE,10420,13+8774227+641108+781836+4255388+54899418+11532+39937525+11526+10377+5312+955814+92922+133577+23+16+247506
2/26/2021,en,FALSE,TRUE,6684,13+1635478+1717720+1634575+1661785+818509+11175+2026+686024+117003+90129+31635508+124262+17079+233186+2717+22+19+853+33066
2/26/2021,en,FALSE,TRUE,7016,11+10104017+10209319+194906+10128608+176+98700+53966943+66688+25974950+32744425+21143469+54900015+54900018+60220+54900021+54900024+54900027+54900030+54900033+10626567+10785241+315327+54900036+1160+23+16
2/26/2021,en,FALSE,TRUE,7219,11+758208+16950822+11090464+10259755+12668+120469+446042+582519+37791+541808+54900057+54900060+23+16
2/26/2021,en,FALSE,TRUE,15374,11+1002903+1036828+54878946+997965+997964+997967+45908737+29235989+1293+7479+30069+68929+316371+54900132+87694+148087+12426+310297+3529+48243472+48243475+54900135+6268275+54878952+54878955+3408038+54878958+54878961+54878964+23+17
2/26/2021,en,FALSE,TRUE,6657,12+27785+6041+1779+1780+2927+110+60+3530+54900225+646727+28738976+28945022+22+16+4926
2/26/2021,en,FALSE,TRUE,10329,11+9139561+448284+9622840+9184720+9184717+268323+271892+407071+530841+208386+110+31024+54900258+40415803+40416652+18088+4073+49223+120701+23+16
2/26/2021,en,FALSE,TRUE,107433,10+27785+406+105412+62695+1780+479641+710766+199+3431+6276+5212+7479+16+1778
2/26/2021,en,FALSE,TRUE,5573,11+33035890+11987966+29336633+24719754+19506784+22538010+19506792+21021948+19506796+23289624+24832275+19864455+26651033+322136+23+16+3236+62+18619+54900723+29764+37643068+54900726+54900729+54900732+59496+9766
2/26/2021,en,FALSE,TRUE,5890,12+917564+14112314+34612313+54900588+54900591+7785265+54900594+482519+820991+482518+482521+482520+494522+844678+2927+54900597+54900600+176+460125+601925+213474+3289952+120701+14561906+54588702+54588696+54588705+54900603+54900606+54900609+21940920+54900612+41877796+54900615+54874941+54900618+54900621+79980+569+63846+49223+105139+10334+54900624+54900627+2109857+64952+314958+632482+140075+454729+10132+54541443+54588750+573+614257+1125+17106477+54900630+54588699+54548541+52402+3529+220939+208540+533959+3911+22+23+20+39225+255428+54900945+269416+16987
2/26/2021,en,FALSE,TRUE,14519,12+28410929+49281637+48809783+47932807+32441461+29605430+29605391+36690502+36505039+34467358+37976335+445610+110+222953+176+427463+2294+4359+434968+66122+530949+490918+295597+240507+1526728+22+16
2/26/2021,en,FALSE,TRUE,6039,11+1635478+1717720+1634575+1661785+31829161+10568012+11175+30232472+4346456+143279+1160+110+278003+625036+317156+22+16
2/26/2021,en,FALSE,TRUE,11522,11+1331+14146574+844577+479641+24+14
2/26/2021,en,FALSE,TRUE,16280,11+114706+557469+28601+91628+28604+28608+28609+1294179+52925919+53623968+21+14
2/26/2021,en,FALSE,TRUE,6874,10+65+848129+51124+35862+38489+512658+477319+50434216+54900921+44726185+800+52139265+54900924+54900927+54900930+54900933+110+22+16
2/26/2021,en,FALSE,TRUE,52723,11+17+22+23+2246+24+8689774+11910097+54604+9866728+8863906+10362649+21521187+11910194+24565935+11910691+133700+54901065+10632498+54901068+54901071+103132+60+21151+256160+201909+606913+243937+1077952+10263445+12550048+103790+54901074+9676387+2379+176+250607+110+418427+24166+23139204+17536134+238895+3828398
2/26/2021,en,FALSE,TRUE,7745,11+758208+3218735+2487156+2705349+770190+770191+1255482+2848227+105026+33310+176+110+6719+3853+22494336+22+16
2/26/2021,en,FALSE,TRUE,113221,10+27785+406+105412+1779+1780+479641+6276+5212+7479+16+62695
2/26/2021,en,FALSE,TRUE,6565,10+45515338+54901440+45481954+45481951+45481957+45481960+221233+276549+62+33620+646926+66205+54901446+21+16+54924429+96804+625163
2/26/2021,en,FALSE,TRUE,8234,11+37310182+38827705+36938920+37335715+39285106+52803960+322136+2379+39481747+49602004+39425227+45110242+54901452+23+16+1160+54901473+54901476+23763353
2/26/2021,en,FALSE,TRUE,10003,11+5406982+31981531+20895558+31981534+23+16+83632+460125+2379+20763042+152201+54903570+54903573+54904779
2/26/2021,en,FALSE,TRUE,5968,13+136512+128804+1048+3725+3726+22261518+1097023+2026+101+88233+21638106+456415+2583561+18556+22+16
2/26/2021,en,FALSE,TRUE,5107,13+758208+1329922+770190+770191+579599+332100+2026+644206+490918+4359+478186+634+171+583+12114+5905970+15916830+54901656+6365525+6638611+54901659+214055+434968+94081+23+16+10877
2/26/2021,en,FALSE,TRUE,24866,10+3828398+22+14+5155513+9422227+14714195+10171643+2712474+9859378+9927430+11142052+7657229
2/26/2021,en,FALSE,TRUE,5679,11+254648+218280+49540297+51132993+51133245+49896827+48113455+28596122+38496004+38746603+38045191+54901815+21+16+46023568+44943229+67438+310297+292210+460125+143795+54902901+2694+54902904
2/26/2021,en,FALSE,TRUE,7171,11+136512+1110+1133930+321+1049+15935+967+3710+2919716+10436998+127798+12251+317490+13432897+23+14+62
2/26/2021,en,FALSE,TRUE,5523,12+13999+14303+14299+14037+271233+298760+404083+21496+319768+54902199+1833+1275+110+3980633+286692+54902202+54902205+54902208+23+16
2/26/2021,en,FALSE,TRUE,22323,13+1002903+2467008+997964+1396993+997967+4430519+18954756+997965+997962+1936223+4132166+407071+176+110+2026+460125+1125+220939+42274045+9654766+6830545+432686+485880+23+14+83645+93616+731134+7859+2077+54902364
2/26/2021,en,FALSE,TRUE,32647,12+3828398+3741107+23+16
2/26/2021,en,FALSE,TRUE,6469,13+34555820+231824+96168+96176+18442878+968+47102497+5166634+89971+22749738+21817125+23+16
2/26/2021,en,FALSE,TRUE,5404,11+3352745+662604+7266+4927252+54803544+4883368+4523084+14605+31479+74623+479641+844656+844678+5051452+176+54902583+1588699+1264504+54902586+4087370+2244421+21+14+979324
2/26/2021,en,FALSE,TRUE,14437,10+758208+1329922+3577532+2778744+770190+770191+2848227+1255482+2002760+1973009+11090464+2880348+46692559+6129996+10179551+764771+582519+885804+880167+110+49221+933719+54902622+1241805+23+2246+16
2/26/2021,en,FALSE,TRUE,7872,37451953+37951423+37951084+37951714+37951525+37951210+37951489+37951456+54902778+54902781+54902784+110005+612443+2246+16+10
2/26/2021,en,FALSE,TRUE,10090,13+41561026+448403+41610295+36880+15942+15018+18105+123409+10444900+4359+43923+74638+2717+75608+17826+244769+787+88236+118+61629+242+272275+116+22+2246+16
2/26/2021,en,FALSE,TRUE,9830,10+1328495+37200301+4265954+32624608+22+16
2/26/2021,en,FALSE,TRUE,6995,10+27785+6041+1779+404+941270+110+62+60+192+1012+10912+36088+7497515+143795+16+517703+234149
2/26/2021,en,FALSE,TRUE,5487,9+6048501+101375+7782136+5524551+7561277+834739+7085405+54903234+22+16
2/26/2021,en,FALSE,TRUE,6012,1487281+971587+53383+54604+593950+466280+2026+471291+140939+130447+484760+498942+11173+16411461+54903348+54903351+45486790+242171+54903354+54903357+54903360+54903363+22+14+19+12
2/26/2021,en,FALSE,TRUE,16946,11+235690+23985107+33028876+33357625+33627718+32357737+32045068+32045047+54903384+933719+67675+79965+1096818+54903387+23+16
2/26/2021,en,FALSE,TRUE,6864,11+11263+541+35372+11832+11833+11836+11881+540+197161+8460+192+54892+21+14+16
2/26/2021,en,FALSE,TRUE,5341,13+9139561+35308142+20418714+9691453+11175+634+138913+277661+23+16
2/26/2021,en,FALSE,TRUE,5494,11+27785+234213+123639+703876+916812+1778+1779+43557+12778+54604+49223+3529+717090+87694+318361+22+16
2/26/2021,en,FALSE,TRUE,14697,13+1002903+5903630+997965+54604+53383+18954756+1396993+3080042+407069+793566+13588775+110+644206+74638+6719+407071+1347904+105912+103132+408772+34183093+54903462+1646+22+16
2/26/2021,en,FALSE,TRUE,7620,13+12845+738304+475959+559271+579599+466148+332100+7695160+2026+200234+10389+478186+634+18255858+434968+681148+434010+68807+39225+40874+147985+54903732+54903735+23+16
2/26/2021,en,FALSE,TRUE,5270,9+17461566+19482780+15474738+17176035+15554034+17176032+17176038+17176044+39141604+124939+110+176+884825+54903981+23594762+116+2246+14
2/26/2021,en,FALSE,TRUE,8225,12+1002903+2467008+1396993+997964+4430519+997962+18954756+997965+997967+2026+644206+2954+12915097+12985747+97296+12915481+13012159+272593+23+2246+19+20
2/26/2021,en,FALSE,TRUE,10522,11+6856609+53153+53155+53156+11721+127189+499091+16+3236+520313+16636026
2/26/2021,en,FALSE,TRUE,5752,11+13184+254567+160668+18473+11175+54904137+176+60+16
2/26/2021,en,FALSE,TRUE,72989,13+2692+31171+18139+2927+479641+1759+63790+50257+237+8657+180+81173+1147+19218+128831+99838+302875+87580+118314+89485+48237+1218+3870+116+22+18+19+20+29735+483519
2/26/2021,en,FALSE,TRUE,9702,11+11812534+41816863+41816083+11812549+22053795+26988593+98700+39416+49526884+54038427+54038430+23+16
2/26/2021,en,FALSE,TRUE,6565,12+3165+14736+13262+14685+55697+16712+826713+44011+905885+83577+16882+4256+1219478+507502+251700+23+16
2/26/2021,en,FALSE,TRUE,11134,13+23361846+33645361+29728037+2026+284087+1642+85649+94081+4359+26516+43923+260791+118+254919+222994+244769+2717+214055+732405+264782+28451+74638+803968+1160+171+1035+711520+127798+22+14+617915
2/26/2021,en,FALSE,TRUE,7839,13+28625+4738971+10795+130205+604852+47539177+26133380+54904668+494522+479641+28731+33166+116432+40867+28451+2904+22+23+17
